Site,Li,Сутки,Неделя,Месяц,Доступ
shipovnikmsk.ru,No,0,0,0,
shipovnikoptom.ru,No,0,0,0,
shkola-nevest.ru,No,0,0,0,
shkololo.ru,No,0,0,0,
shop-acs.ru,No,0,0,0,
shop-heat.ru,No,0,0,0,
shop-int.ru,No,0,0,0,
shop-kolorado.ru,No,0,0,0,
shop-sport24.ru,No,0,0,0,
shop-your-style.ru,No,0,0,0,
shopandbar.ru,No,0,0,0,
shopingcool.ru,No,0,0,0,
shopjptt.ru,No,0,0,0,
shoppingmy.ru,Yes,10,49,160,
shopskid.ru,No,0,0,0,
shornikovasv.ru,No,0,0,0,
shpilevich.ru,No,0,0,0,
shpilpresent.ru,No,0,0,0,
shtori-agur.ru,No,0,0,0,
shtreis.ru,No,0,0,0,
shutenkogerman.ru,No,0,0,0,
shutupfamily.ru,No,0,0,0,
shvey-master.ru,No,0,0,0,
sib-ttk.ru,No,0,0,0,
siberia-travelclub.ru,No,0,0,0,
siberiachallenge.ru,No,0,0,0,
siberianchallenge.ru,No,0,0,0,
siberianhealth-crimea.ru,No,0,0,0,
siberiarace.ru,No,0,0,0,
sibir-host.ru,No,0,0,0,
sibiriaon.ru,No,0,0,0,
sibvaleo-crimea.ru,No,0,0,0,
sibvitamin.ru,No,0,0,0,
sicura.ru,Yes,90,493,1924,
signal40.ru,Yes,4,14,71,
signsauthrac.ru,No,0,0,0,
sikisek.ru,No,0,0,0,
silkbanares.ru,No,0,0,0,
silkbenares.ru,No,0,0,0,
silwa.ru,No,0,0,0,
siocrocsnuf.ru,No,0,0,0,
siodiemiss.ru,No,0,0,0,
siriuscorp.ru,No,0,0,0,
sirotalena.ru,No,0,0,0,
sitdikovafm.ru,No,0,0,0,
site-consultant.ru,No,0,0,0,
site-zarabotok.ru,No,0,0,0,
sixboxsex.ru,No,0,0,0,
sjob-rocj.ru,No,0,0,0,
sk-tip-top.ru,No,0,0,0,
sk-tiptop.ru,No,0,0,0,
sk-zodchiy.ru,No,0,0,0,
skamco.ru,No,0,0,0,
skazka-muslima.ru,No,0,0,0,
ski-ride.ru,No,0,0,0,
skidka-everyday.ru,No,0,0,0,
skidorama.ru,No,0,0,0,
skill-name.ru,No,0,0,0,
skilltex.ru,No,0,0,0,
skipasstechnology.ru,No,0,0,0,
skipasyn.ru,No,0,0,0,
sklad-vorks.ru,No,0,0,0,
sklad-work.ru,No,0,0,0,
sklad-works.ru,No,0,0,0,
skladvorks.ru,No,0,0,0,
skladwork.ru,No,0,0,0,
skom1.ru,No,0,0,0,
skorohstnoy.ru,No,0,0,0,
skstella38.ru,No,0,0,0,
sky-ray.ru,No,0,0,0,
sky112.ru,No,0,0,0,
skystagram.ru,No,0,0,0,
sladmagia.ru,No,0,0,0,
slaid-show.ru,Yes,0,2,5,
slastenko.ru,No,0,0,0,
slavamarkova.ru,No,0,0,0,
sleepprotros.ru,No,0,0,0,
slideline.ru,No,0,0,0,
slideshowspb.ru,Hide,0,0,0,
slogdoc.ru,No,0,0,0,
slomsantehkabin.ru,No,0,0,0,
slotbetinfo.ru,No,0,0,0,
slservers.ru,No,0,0,0,
smalldubai.ru,No,0,0,0,
smartfik.ru,No,0,0,0,
smartwatchnew.ru,No,0,0,0,
smm-partners.ru,No,0,0,0,
snabterminal.ru,No,0,0,0,
snailme.ru,No,0,0,0,
snakebet.ru,No,0,0,0,
snbcom.ru,No,0,0,0,
sng-cod.ru,No,0,0,0,
snghosting.ru,No,0,0,0,
snooked.ru,No,0,0,0,
soc-vert.ru,Yes,1716,11101,34949,
social-bots.ru,No,0,0,0,
socialacc.ru,No,0,0,0,
socibux.ru,No,0,0,0,
socratonline.ru,No,0,0,0,
sofa1231.ru,No,0,0,0,
soffix.ru,No,0,0,0,
soframap-mkt.ru,No,0,0,0,
sofrguns.ru,No,0,0,0,
soft-rozdacha.ru,No,0,0,0,
softernaser.ru,No,0,0,0,
softksv.ru,No,0,0,0,
softmarketing.ru,No,0,0,0,
softvea.ru,Yes,0,4,10,
sojotreser.ru,No,0,0,0,
sokdag.ru,No,0,0,0,
sokolturnik.ru,No,0,0,0,
solaris-shop31.ru,No,0,0,0,
solodkiy.ru,No,0,0,0,
solomombaby.ru,No,0,0,0,
solunsun.ru,Yes,0,0,0,
solye.ru,No,0,0,0,
sons-anarchy.ru,No,0,0,0,
sonyapro.ru,No,0,0,0,
soobsnik.ru,No,0,0,0,
sop24.ru,No,0,0,0,
sorbetbufet.ru,No,0,0,0,
sorbetbuffet.ru,No,0,0,0,
sorvice.ru,No,0,0,0,
sosek.ru,No,0,0,0,
sosnam7.ru,No,0,0,0,
sotkivip.ru,No,0,0,0,
sotoviyshop.ru,No,0,0,0,
sovvv.ru,No,0,0,0,
soyuzestrada.ru,No,0,0,0,
spacegorus.ru,No,0,0,0,
spacestations.ru,No,0,0,0,
spacewalks.ru,No,0,0,0,
sparta-form.ru,No,0,0,0,
spb-tehenergo.ru,No,0,0,0,
spcoffee.ru,Yes,5,20,77,
speckomplect.ru,No,0,0,0,
spina-gryaznov.ru,No,0,0,0,
spinnerclub.ru,No,0,0,0,
spk-veles.ru,No,0,0,0,
split-ender-moskva.ru,No,0,0,0,
sponj.ru,No,0,0,0,
sportaktive.ru,No,0,0,0,
sportbash.ru,No,0,0,0,
sportlife76.ru,Yes,27,170,1168,
sportpiton.ru,No,0,0,0,
sposetse.ru,No,0,0,0,
spraino.ru,No,0,0,0,
spravka-v-basein.ru,No,0,0,0,
srb159.ru,No,0,0,0,
srb59.ru,No,0,0,0,
srdrcafe.ru,No,0,0,0,
sro-nostr.ru,No,0,0,0,
ssd35.ru,Yes,19,82,374,
ssoftom.ru,Yes,2,33,535,
stallofgames.ru,No,0,0,0,
standoil.ru,No,0,0,0,
standup51.ru,Yes,1,4,70,
stanpil.ru,No,0,0,0,
stantcon.ru,No,0,0,0,
star-cash.ru,No,0,0,0,
star-samovar.ru,No,0,0,0,
starline46.ru,No,0,0,0,
starloft.ru,No,0,0,0,
starquake2.ru,No,0,0,0,
starsister.ru,No,0,0,0,
start34.ru,No,0,0,0,
startxiot.ru,No,0,0,0,
starymac.ru,No,0,0,0,
statart.ru,No,0,0,0,
stateweb.ru,No,0,0,0,
statigor.ru,No,0,0,0,
stavchat.ru,No,0,0,0,
stavky-na-sport.ru,No,0,0,0,
steamship-yalta.ru,No,0,0,0,
stearmcomunnity.ru,No,0,0,0,
steelkarkas.ru,No,0,0,0,
steelooo.ru,No,0,0,0,
steklogorodok.ru,No,0,0,0,
stenadecora.ru,No,0,0,0,
steventuro.ru,No,0,0,0,
sthetcockglor.ru,No,0,0,0,
stime63.ru,No,0,0,0,
stindustriya.ru,No,0,0,0,
sto-morey.ru,No,0,0,0,
sto777spb.ru,No,0,0,0,
stocksound.ru,No,0,0,0,
stol-da-stul.ru,No,0,0,0,
stomatologplus-vrn.ru,No,0,0,0,
stoplat.ru,No,0,0,0,
stoptalking.ru,No,0,0,0,
store-all-iphone.ru,No,0,0,0,
story-room.ru,No,0,0,0,
stpeople.ru,Yes,0,0,0,
str-material.ru,No,0,0,0,
stradex.ru,No,0,0,0,
strahovkauao.ru,No,0,0,0,
stranakuhon.ru,No,0,0,0,
straton30.ru,No,0,0,0,
strazi-vip.ru,No,0,0,0,
streetfoot.ru,No,0,0,0,
stripme.ru,No,0,0,0,
stroginodoors.ru,No,0,0,0,
stroginodveri.ru,No,0,0,0,
stroisumom.ru,No,0,0,0,
stroy-xatka.ru,No,0,0,0,
stroydomdveri.ru,No,0,0,0,
stroyinvest-opalubka.ru,No,0,0,0,
stroyu-dom.ru,No,0,0,0,
stryapkina.ru,No,0,0,0,
stuartweitzman-botforty.ru,No,0,0,0,
studgarant.ru,No,0,0,0,
studio-exclusive.ru,No,0,0,0,
studio-karaoke.ru,No,0,0,0,
studiobeautysmile.ru,No,0,0,0,
studioviz.ru,No,0,0,0,
studyeveryday.ru,No,0,0,0,
stukmey.ru,No,0,0,0,
stupinodoors.ru,No,0,0,0,
stupinodver.ru,No,0,0,0,
sturmnacht.ru,No,0,0,0,
stwega.ru,No,0,0,0,
stygki.ru,No,0,0,0,
style96.ru,No,0,0,0,
subbo.ru,No,0,0,0,
subboss.ru,No,0,0,0,
subscribeformail.ru,No,0,0,0,
subtend.ru,No,0,0,0,
suchone.ru,No,0,0,0,
sudekspert-web.ru,No,0,0,0,
suffice.ru,No,0,0,0,
sugardaddy-dating.ru,No,0,0,0,
suho-frukti.ru,Yes,5,11,43,
suhofrukti-spb.ru,No,0,0,0,
suhofrukti5.ru,No,0,0,0,
suhofruktispb.ru,No,0,0,0,
suhohruktimsk.ru,No,0,0,0,
sunduk-sovetov.ru,No,0,0,0,
sunny-cake.ru,No,0,0,0,
super-boys.ru,No,0,0,0,
super-kolesa.ru,No,0,0,0,
super-kosmetik.ru,No,0,0,0,
superbukva.ru,No,0,0,0,
supercomprepair.ru,No,0,0,0,
supernit.ru,No,0,0,0,
supplyrobotics.ru,No,0,0,0,
support-prim.ru,No,0,0,0,
supportfamily.ru,No,0,0,0,
svai-iron.ru,No,0,0,0,
sveta123a.ru,No,0,0,0,
svetledpro.ru,No,0,0,0,
svetovod24.ru,No,0,0,0,
sviatoslavchernyshov.ru,No,0,0,0,
svyatoslavchernyshov.ru,No,0,0,0,
swetlyachok.ru,Yes,1,20,81,
swiss-nvrsk.ru,No,0,0,0,
switchbee.ru,No,0,0,0,
sylov.ru,No,0,0,0,
symarc.ru,No,0,0,0,
synax.ru,No,0,0,0,
synergyural.ru,No,0,0,0,
synthcafe.ru,Yes,0,4,8,
t-ms.ru,No,0,0,0,
tabakdon.ru,No,0,0,0,
tabuchet.ru,No,0,0,0,
taisadavydova.ru,No,0,0,0,
taiskaya-kosmetika-optom.ru,No,0,0,0,
taksi-gruz-24.ru,No,0,0,0,
taldomdoors.ru,No,0,0,0,
taldomdver.ru,No,0,0,0,
tallinex.ru,No,0,0,0,
tambora6.ru,No,0,0,0,
tambovskyles.ru,No,0,0,0,
tancy-v-kudrovo.ru,No,0,0,0,
tankiny-sovety.ru,Yes,0,1,6,
taraevaie.ru,No,0,0,0,
tatarskie-pesni.ru,Yes,3,19,115,
tatautodengi.ru,Yes,0,2,10,
tatis-him.ru,No,0,0,0,
taupies.ru,No,0,0,0,
taxi-ko.ru,No,0,0,0,
taxi-taldom.ru,No,0,0,0,
taxistos.ru,No,0,0,0,
tazol.ru,No,0,0,0,
tdbakaleya.ru,No,0,0,0,
tdoska.ru,No,0,0,0,
tdsera.ru,No,0,0,0,
tdtvl.ru,No,0,0,0,
teanate.ru,No,0,0,0,
teatr-maska.ru,No,0,0,0,
teatrperemen.ru,No,0,0,0,
techinsiders.ru,No,0,0,0,
techmarketer.ru,No,0,0,0,
technogen59.ru,No,0,0,0,
technopractic.ru,No,0,0,0,
techo-servic.ru,No,0,0,0,
techobz.ru,Yes,0,0,0,
tehnikabyt.ru,No,0,0,0,
tehnoall.ru,No,0,0,0,
tehnologiikrepezha.ru,No,0,0,0,
teknos-kraska.ru,No,0,0,0,
tekopk.ru,No,0,0,0,
telecomgarant.ru,No,0,0,0,
teletapik.ru,No,0,0,0,
tellmeall.ru,No,0,0,0,
tengri04.ru,No,0,0,0,
tennis-bets.ru,No,0,0,0,
tentorium-bee.ru,No,0,0,0,
terabroker.ru,Yes,0,0,0,
terarf.ru,No,0,0,0,
teremoknnov.ru,Yes,32,190,999,
terminal64.ru,No,0,0,0,
test22.ru,Yes,0,0,0,
testingnavigation.ru,No,0,0,0,
testpodarkov.ru,No,0,0,0,
texstushelp.ru,No,0,0,0,
textbooks-perm.ru,No,0,0,0,
tgadget.ru,Yes,1,3,39,
the-casual.ru,No,0,0,0,
thebeats-market.ru,No,0,0,0,
theblackcode.ru,No,0,0,0,
theburgerfactory.ru,No,0,0,0,
thecompanybiofabrika.ru,No,0,0,0,
thedip.ru,No,0,0,0,
thefinancialmarkets.ru,No,0,0,0,
thegreatesteventever.ru,No,0,0,0,
theoreton.ru,No,0,0,0,
thepause.ru,Yes,0,0,119,
thesmartset.ru,No,0,0,0,
thetransfer.ru,No,0,0,0,
thewebtaxi.ru,No,0,0,0,
threelizards.ru,No,0,0,0,
tibrocom.ru,No,0,0,0,
tihigoralun.ru,No,0,0,0,
timcolor.ru,No,0,0,0,
timedest.ru,No,0,0,0,
timediz.ru,No,0,0,0,
tingtheaatchar.ru,No,0,0,0,
tizout.ru,No,0,0,0,
tkott.ru,No,0,0,0,
tmkrek.ru,Yes,0,3,12,
tmm-stroy.ru,No,0,0,0,
tmpart.ru,No,0,0,0,
tndcentre.ru,Yes,0,11,47,
to-reserve.ru,No,0,0,0,
toback.ru,No,0,0,0,
togstore.ru,No,0,0,0,
top-alexa-rating-adult-dating-site.ru,No,0,0,0,
top-dating-adult-sex-site.ru,No,0,0,0,
top-rus-seller.ru,No,0,0,0,
top-tosha.ru,No,0,0,0,
top14.ru,No,0,0,0,
topcasher.ru,No,0,0,0,
topcazino.ru,No,0,0,0,
topgameline.ru,No,0,0,0,
topmailnews.ru,No,0,0,0,
topmults.ru,No,0,0,0,
topolek-salsk.ru,No,0,0,0,
toptosha.ru,No,0,0,0,
topwed.ru,No,0,0,0,
topwincsgo.ru,Yes,0,76,525,
torex-kupavna.ru,No,0,0,0,
torg47.ru,No,0,0,0,
tormoznye.ru,No,0,0,0,
torsdebest.ru,No,0,0,0,
torsketsuc.ru,No,0,0,0,
tortik-kiki.ru,No,0,0,0,
tortikdiana.ru,No,0,0,0,
tortkakdoma.ru,No,0,0,0,
totalintegration.ru,No,0,0,0,
totol.ru,No,0,0,0,
tousurp.ru,No,0,0,0,
tovarkapodkluch.ru,No,0,0,0,
toygenius.ru,No,0,0,0,
toysforsale.ru,No,0,0,0,
toyspiner.ru,No,0,0,0,
toyspinner.ru,No,0,0,0,
track-nice.ru,No,0,0,0,
trackertrack.ru,No,0,0,0,
tradar.ru,No,0,0,0,
tradinburg.ru,No,0,0,0,
tradingburg.ru,No,0,0,0,
tragenzay.ru,No,0,0,0,
tramsueeth.ru,No,0,0,0,
transfer-vsegda.ru,No,0,0,0,
transformater.ru,No,0,0,0,
transport18.ru,Yes,6,57,230,
trashmine.ru,No,0,0,0,
travel-mix.ru,No,0,0,0,
travelprestige.ru,No,0,0,0,
travriffkirs.ru,No,0,0,0,
trck3.ru,No,0,0,0,
tree-go.ru,No,0,0,0,
treego.ru,No,0,0,0,
trend-park.ru,No,0,0,0,
trenddoor.ru,No,0,0,0,
trendpark.ru,No,0,0,0,
trinketbox.ru,No,0,0,0,
trofimova-asp.ru,No,0,0,0,
troika-hotel.ru,No,0,0,0,
tronina.ru,No,0,0,0,
trotuar-asfalt.ru,No,0,0,0,
trubainvest.ru,Yes,0,0,10,
trucetket.ru,No,0,0,0,
truebiznes.ru,No,0,0,0,
truebrew.ru,No,0,0,0,
truegame24.ru,No,0,0,0,
truridaz.ru,No,0,0,0,
trychance.ru,No,0,0,0,
tryworld.ru,No,0,0,0,
tsbrf.ru,No,0,0,0,
tsena-dveri.ru,No,0,0,0,
tsena-konditsioner.ru,No,0,0,0,
tsena-okna.ru,No,0,0,0,
tsena-potolki.ru,No,0,0,0,
tsena-zabor.ru,No,0,0,0,
tseplyaeva-amway.ru,No,0,0,0,
tsj-blagodat.ru,No,0,0,0,
tsuzof.ru,No,0,0,0,
tto-sochi.ru,No,0,0,0,
tube-game.ru,Yes,0,1,2,
tuchkovodoors.ru,No,0,0,0,
tuchkovodveri.ru,No,0,0,0,
tulasportland.ru,No,0,0,0,
tunlin.ru,No,0,0,0,
tur-v-rai.ru,No,0,0,0,
turchegi.ru,No,0,0,0,
turist-sol.ru,No,0,0,0,
turk-home.ru,No,0,0,0,
tursvet38.ru,No,0,0,0,
tusims.ru,No,0,0,0,
tut-vape.ru,No,0,0,0,
tutklewo.ru,No,0,0,0,
tv-sale-hit.ru,No,0,0,0,
tvelgorsk.ru,No,0,0,0,
tvoya-sumka.ru,No,0,0,0,
tvoyum.ru,No,0,0,0,
twisutsu.ru,No,0,0,0,
txtlife.ru,No,0,0,0,
tyanstudio.ru,No,0,0,0,
tyhjase-mav.ru,No,0,0,0,
tyjest-gtyh.ru,No,0,0,0,
tyuteev.ru,No,0,0,0,
tyvek-shop.ru,No,0,0,0,
u1226.ru,No,0,0,0,
u2863.ru,No,0,0,0,
u3411.ru,No,0,0,0,
u4018.ru,No,0,0,0,
u5786.ru,No,0,0,0,
u6025.ru,No,0,0,0,
u7759.ru,No,0,0,0,
u8012.ru,No,0,0,0,
u9863.ru,No,0,0,0,
uber-dost.ru,No,0,0,0,
uber-express.ru,No,0,0,0,
uber-key.ru,Yes,0,0,0,
uberchelny.ru,No,0,0,0,
uceaslia.ru,No,0,0,0,
uchis-chitai.ru,No,0,0,0,
ucibookapi.ru,No,0,0,0,
udabookope.ru,No,0,0,0,
udebookupe.ru,No,0,0,0,
udikovaliza.ru,No,0,0,0,
udosr.ru,No,0,0,0,
udostr.ru,No,0,0,0,
ufabookipy.ru,No,0,0,0,
ufibookapy.ru,No,0,0,0,
ufibookypa.ru,No,0,0,0,
ufobookipe.ru,No,0,0,0,
ugochs.ru,No,0,0,0,
ugubookipe.ru,No,0,0,0,
uhobookupu.ru,No,0,0,0,
uhubookopy.ru,No,0,0,0,
ujybookypi.ru,No,0,0,0,
ukebookepe.ru,No,0,0,0,
ukgk.ru,No,0,0,0,
ukraine-ogorod.ru,No,0,0,0,
ul-rembytservis.ru,No,0,0,0,
ultra-heuer.ru,No,0,0,0,
ultra-software.ru,No,0,0,0,
ulubookapa.ru,No,0,0,0,
umabookypy.ru,No,0,0,0,
umebookepu.ru,No,0,0,0,
umibookepo.ru,No,0,0,0,
umnikov.ru,No,0,0,0,
unaudience.ru,No,0,0,0,
unaus.ru,No,0,0,0,
underceiling.ru,No,0,0,0,
unis1.ru,No,0,0,0,
universalcup.ru,No,0,0,0,
unybookypo.ru,No,0,0,0,
upabookipo.ru,No,0,0,0,
upbets.ru,No,0,0,0,
upibookipi.ru,No,0,0,0,
upibookipu.ru,No,0,0,0,
upraweb.ru,No,0,0,0,
uqobookope.ru,No,0,0,0,
urabookepy.ru,No,0,0,0,
uralsairline.ru,No,0,0,0,
uralsibholod.ru,No,0,0,0,
urbeo.ru,No,0,0,0,
urebookipu.ru,No,0,0,0,
ursadress.ru,Yes,0,3,28,
urtoeut.ru,No,0,0,0,
usabookapi.ru,No,0,0,0,
usb-visitki.ru,No,0,0,0,
usbishnik.ru,No,0,0,0,
usebookopi.ru,No,0,0,0,
usebookypu.ru,No,0,0,0,
user-reviews-on-adult-dating-sites.ru,No,0,0,0,
usn-nalog.ru,No,0,0,0,
usobaka.ru,No,0,0,0,
usobookupa.ru,No,0,0,0,
usoyuz.ru,No,0,0,0,
usp-parking.ru,No,0,0,0,
uspeh-jalousie.ru,No,0,0,0,
uspex-s-nrgroup.ru,No,0,0,0,
uss-print.ru,No,0,0,0,
ustiaz.ru,No,0,0,0,
ustyug-iz-brusa.ru,No,0,0,0,
uta-clinic.ru,No,0,0,0,
utah-adult-dating.ru,No,0,0,0,
utubookopi.ru,No,0,0,0,
uvabookupu.ru,No,0,0,0,
uve-3.ru,No,0,0,0,
uvm-tula.ru,No,0,0,0,
uvobookepo.ru,No,0,0,0,
uvres.ru,No,0,0,0,
uwybookupu.ru,No,0,0,0,
uyjhse-gtyh.ru,No,0,0,0,
uzebookypa.ru,No,0,0,0,
uzubookopo.ru,No,0,0,0,
v-skazku.ru,Yes,29,192,823,
v-slinge.ru,No,0,0,0,
v1412.ru,No,0,0,0,
v2789.ru,No,0,0,0,
v3525.ru,No,0,0,0,
v4556.ru,No,0,0,0,
v5019.ru,No,0,0,0,
v6780.ru,No,0,0,0,
v7683.ru,No,0,0,0,
v8429.ru,No,0,0,0,
v9852.ru,No,0,0,0,
vabgtyh-gtyh.ru,No,0,0,0,
vag-kursk.ru,No,0,0,0,
valuta73.ru,No,0,0,0,
valya-bvn.ru,No,0,0,0,
vam-blago.ru,No,0,0,0,
vam-dobro.ru,No,0,0,0,
vannainfo.ru,No,0,0,0,
vanri.ru,No,0,0,0,
vape-parohod.ru,No,0,0,0,
vape-service.ru,No,0,0,0,
vapechoise.ru,No,0,0,0,
vapelifeneru.ru,Yes,23,108,331,
vaporlands.ru,No,0,0,0,
varcar.ru,No,0,0,0,
varikozvenrus1.ru,Yes,5,26,98,
varikozvenrus2.ru,Yes,4,27,179,
varikozvenrus3.ru,Yes,58,324,1850,
varikozvenrus4.ru,Yes,1,22,108,
varikozvenrus5.ru,Yes,4,28,303,
varmix.ru,No,0,0,0,
varost.ru,No,0,0,0,
varsityjacket.ru,No,0,0,0,
vasall.ru,No,0,0,0,
vascfogpli.ru,No,0,0,0,
vashdom54.ru,No,0,0,0,
vashifinansi.ru,No,0,0,0,
vashipocupki.ru,No,0,0,0,
vasilisafoto.ru,No,0,0,0,
vasilisaphoto.ru,No,0,0,0,
vasilissafoto.ru,No,0,0,0,
vasilissaphoto.ru,No,0,0,0,
vasytin.ru,No,0,0,0,
vaz-lada-original.ru,No,0,0,0,
vbkdoller.ru,No,0,0,0,
vce-o-nozhkax.ru,Yes,1,5,568,
vd-dev.ru,No,0,0,0,
vediavto.ru,No,0,0,0,
veerappan.ru,No,0,0,0,
vegushka24.ru,No,0,0,0,
veipsoon.ru,No,0,0,0,
veka-sochi.ru,No,0,0,0,
velmozhka.ru,No,0,0,0,
veloshtuki.ru,No,0,0,0,
velvet62.ru,No,0,0,0,
vending32.ru,No,0,0,0,
venki52.ru,No,0,0,0,
vera-cruz.ru,No,0,0,0,
verlighwar.ru,No,0,0,0,
veronikakovaleva.ru,No,0,0,0,
vertgyhas-mav.ru,No,0,0,0,
verygoodnewsall.ru,No,0,0,0,
vesmera.ru,No,0,0,0,
vest-mk.ru,No,0,0,0,
vesta-transit.ru,No,0,0,0,
vesuvius3.ru,No,0,0,0,
vetekipazh.ru,No,0,0,0,
vetelus.ru,No,0,0,0,
veteranybama.ru,No,0,0,0,
veti-vrn.ru,No,0,0,0,
vf-mail.ru,No,0,0,0,
vfotos.ru,No,0,0,0,
vgikscenarist.ru,No,0,0,0,
vhodnye-dveri-dobrynya.ru,No,0,0,0,
viagraorderingfromindia.ru,No,0,0,0,
viagrapfizer100mg.ru,No,0,0,0,
viagraprofessional.ru,No,0,0,0,
victed.ru,No,0,0,0,
victor19.ru,Yes,0,8,46,
victorymedia.ru,No,0,0,0,
video-boomz.ru,No,0,0,0,
videofabrikka.ru,No,0,0,0,
videomirror.ru,No,0,0,0,
videooperator66.ru,No,0,0,0,
vidgif.ru,No,0,0,0,
vidomarket.ru,Yes,0,2,193,
vigvamart.ru,No,0,0,0,
vigvamik.ru,No,0,0,0,
vigwam.ru,Yes,1,10,44,
vikelleas.ru,No,0,0,0,
viki-max.ru,No,0,0,0,
vikpointer.ru,No,0,0,0,
viktoriasemenova.ru,No,0,0,0,
vikup42.ru,No,0,0,0,
vilensky.ru,No,0,0,0,
villageworld.ru,Yes,0,5,26,
vilnius700.ru,No,0,0,0,
vim-sale.ru,No,0,0,0,
vimeinfo.ru,No,0,0,0,
vinogradtour.ru,No,0,0,0,
violare.ru,No,0,0,0,
violin-lessons.ru,No,0,0,0,
vip-kream.ru,No,0,0,0,
vip-servisenn.ru,No,0,0,0,
vip-servisnn.ru,No,0,0,0,
vipcinema3d.ru,No,0,0,0,
viper-crm.ru,No,0,0,0,
vipshar23.ru,No,0,0,0,
vipshopp.ru,No,0,0,0,
viracon.ru,No,0,0,0,
virstage.ru,No,0,0,0,
virticket.ru,No,0,0,0,
virtsoft.ru,No,0,0,0,
virtualyakutia.ru,No,0,0,0,
virtue-cart.ru,No,0,0,0,
virtuecart.ru,No,0,0,0,
vitaberry.ru,No,0,0,0,
vitalysuslin.ru,No,0,0,0,
vizasev.ru,No,0,0,0,
vk-mosaic.ru,No,0,0,0,
vklikemeter.ru,No,0,0,0,
vkontraste13.ru,No,0,0,0,
vksimplify.ru,No,0,0,0,
vkus-zhizni73.ru,No,0,0,0,
vladimirkiryushin.ru,No,0,0,0,
vmestebogatey.ru,No,0,0,0,
vmixnew.ru,No,0,0,0,
vnewteme.ru,No,0,0,0,
vodokanal17.ru,Yes,8,24,116,
vodoley61.ru,No,0,0,0,
vodomer-servis.ru,No,0,0,0,
voentorg-siti.ru,No,0,0,0,
volk116.ru,No,0,0,0,
vologdabrand.ru,No,0,0,0,
vologdabrands.ru,No,0,0,0,
vologdacm.ru,Yes,3,23,106,
volsoly.ru,No,0,0,0,
vorotacorp.ru,No,0,0,0,
vosdo.ru,No,0,0,0,
voshodsveta.ru,No,0,0,0,
vrboxkrd.ru,No,0,0,0,
vremenaokna.ru,Yes,3,14,52,
vremonteptz.ru,No,0,0,0,
vremyavideoigr.ru,No,0,0,0,
vrn-impuls.ru,No,0,0,0,
vrn-pechati.ru,No,0,0,0,
vrosklimat.ru,No,0,0,0,
vsa-saratov.ru,No,0,0,0,
vse-o-zakonah.ru,Yes,3,5,6,
vse-sanatorii-belorussii.ru,No,0,0,0,
vsecpa.ru,Yes,0,3,6,
vsegdaudobno.ru,No,0,0,0,
vsepromlm.ru,No,0,0,0,
vsevbeg.ru,No,0,0,0,
vsk-dom.ru,No,0,0,0,
vsyoznat.ru,No,0,0,0,
vtsitck957b2m8.ru,No,0,0,0,
vuievean.ru,No,0,0,0,
vunew2342.ru,No,0,0,0,
vurovne.ru,No,0,0,0,
vvsar.ru,No,0,0,0,
vw-zap.ru,No,0,0,0,
vyazhemdoma57.ru,No,0,0,0,
vyazma-agent.ru,No,0,0,0,
w1910.ru,No,0,0,0,
w2744.ru,No,0,0,0,
w3635.ru,No,0,0,0,
w4852.ru,No,0,0,0,
w5483.ru,No,0,0,0,
w6750.ru,No,0,0,0,
w7567.ru,No,0,0,0,
w8863.ru,No,0,0,0,
w9410.ru,No,0,0,0,
w9887113421.ru,No,0,0,0,
wanxinocean.ru,No,0,0,0,
warface-mail-bonus.ru,No,0,0,0,
wargon.ru,No,0,0,0,
wasdgame.ru,No,0,0,0,
watches-top.ru,No,0,0,0,
watchine.ru,No,0,0,0,
wavefromrussia.ru,No,0,0,0,
waweb.ru,No,0,0,0,
waytoplaytoys.ru,No,0,0,0,
we-lady.ru,Yes,0,6,8,
web-conveyer.ru,No,0,0,0,
webcam-dating.ru,No,0,0,0,
webcro.ru,No,0,0,0,
webdel.ru,No,0,0,0,
webdsa.ru,Yes,1,1,4,
webforpsy.ru,No,0,0,0,
weekfile.ru,No,0,0,0,
wegdogstend.ru,No,0,0,0,
welcometours.ru,No,0,0,0,
weldingzone.ru,No,0,0,0,
weser-market.ru,No,0,0,0,
weser-spb.ru,No,0,0,0,
wfgolddon2017.ru,No,0,0,0,
wgirls.ru,No,0,0,0,
white-mint-3d.ru,No,0,0,0,
whitecook.ru,No,0,0,0,
whitestarline.ru,No,0,0,0,
whoknowswhat.ru,No,0,0,0,
whowithme.ru,No,0,0,0,
wifi-co.ru,No,0,0,0,
wikexl-boost.ru,Yes,0,4,16,
wikitoriya.ru,No,0,0,0,
wild-aligator.ru,No,0,0,0,
winnerskeleton1111.ru,No,0,0,0,
winslot-avtomaty777.ru,No,0,0,0,
wisemarker.ru,No,0,0,0,
woe-clan.ru,No,0,0,0,
woll1.ru,No,0,0,0,
wollighta.ru,No,0,0,0,
women-beauty-shop.ru,No,0,0,0,
wondern.ru,No,0,0,0,
word-lessons.ru,No,0,0,0,
wordster.ru,No,0,0,0,
work1-9-90.ru,No,0,0,0,
workforyou7.ru,No,0,0,0,
worldoflite.ru,Yes,1,1,181,
worldquake.ru,No,0,0,0,
wotbetter.ru,No,0,0,0,
wotelect.ru,No,0,0,0,
wotrip.ru,No,0,0,0,
